SOL,PARAMETER,Period, Value 
1830,Adv,Feb-27, 10959.78 
1830,Adv,Mar-27, 11174.95 
1896,Adv,Mar-26, 9296.30 
1896,Adv,Apr-26, 9466.75 
1896,Adv,May-26, 9637.20 
1896,Adv,Jun-26, 9807.65 
1896,Adv,Jul-26, 10020.72 
1896,Adv,Aug-26, 10233.78 
1896,Adv,Sep-26, 10446.85 
1896,Adv,Oct-26, 10702.52 
1896,Adv,Nov-26, 10958.20 
1896,Adv,Dec-26, 11213.88 
1896,Adv,Jan-27, 11426.94 
1896,Adv,Feb-27, 11640.01 
1896,Adv,Mar-27, 11853.07 
1919,Adv,Mar-26, 6911.88 
1919,Adv,Apr-26, 7046.34 
1919,Adv,May-26, 7180.79 
1919,Adv,Jun-26, 7315.24 
1919,Adv,Jul-26, 7483.31 
1919,Adv,Aug-26, 7651.37 
1919,Adv,Sep-26, 7819.44 
1919,Adv,Oct-26, 8021.12 
1919,Adv,Nov-26, 8222.80 
1919,Adv,Dec-26, 8424.48 
1919,Adv,Jan-27, 8592.54 
1919,Adv,Feb-27, 8760.61 
1919,Adv,Mar-27, 8928.68 
1931,Adv,Mar-26, 5995.92 
1931,Adv,Apr-26, 6110.52 
1931,Adv,May-26, 6225.11 
1931,Adv,Jun-26, 6339.71 
1931,Adv,Jul-26, 6482.95 
1931,Adv,Aug-26, 6626.19 
1931,Adv,Sep-26, 6769.44 
1931,Adv,Oct-26, 6941.33 
1931,Adv,Nov-26, 7113.22 
1931,Adv,Dec-26, 7285.11 
1931,Adv,Jan-27, 7428.36 
1931,Adv,Feb-27, 7571.60 
1931,Adv,Mar-27, 7714.85 
2098,Adv,Mar-26, 12755.96 
2098,Adv,Apr-26, 12993.54 
2098,Adv,May-26, 13231.12 
2098,Adv,Jun-26, 13468.70 
2098,Adv,Jul-26, 13765.68 
2098,Adv,Aug-26, 14062.65 
2098,Adv,Sep-26, 14359.62 
2098,Adv,Oct-26, 14715.99 
2098,Adv,Nov-26, 15072.36 
2098,Adv,Dec-26, 15428.73 
2098,Adv,Jan-27, 15725.71 
2098,Adv,Feb-27, 16022.68 
2098,Adv,Mar-27, 16319.66 
2286,Adv,Mar-26, 8769.86 
2286,Adv,Apr-26, 8933.61 
2286,Adv,May-26, 9097.37 
2286,Adv,Jun-26, 9261.13 
2286,Adv,Jul-26, 9465.83 
2286,Adv,Aug-26, 9670.52 
2286,Adv,Sep-26, 9875.22 
2286,Adv,Oct-26, 10120.86 
2286,Adv,Nov-26, 10366.49 
2286,Adv,Dec-26, 10612.13 
2286,Adv,Jan-27, 10816.83 
2286,Adv,Feb-27, 11021.52 
2286,Adv,Mar-27, 11226.22 
2287,Adv,Mar-26, 7022.73 
2287,Adv,Apr-26, 7156.23 
2287,Adv,May-26, 7289.73 
2287,Adv,Jun-26, 7423.23 
2287,Adv,Jul-26, 7590.10 
2287,Adv,Aug-26, 7756.98 
2287,Adv,Sep-26, 7923.85 
2287,Adv,Oct-26, 8124.10 
2287,Adv,Nov-26, 8324.35 
2287,Adv,Dec-26, 8524.60 
2287,Adv,Jan-27, 8691.47 
2287,Adv,Feb-27, 8858.35 
2287,Adv,Mar-27, 9025.22 
2288,Adv,Mar-26, 6818.16 
2288,Adv,Apr-26, 6949.15 
2288,Adv,May-26, 7080.13 
2288,Adv,Jun-26, 7211.11 
2288,Adv,Jul-26, 7374.84 
2288,Adv,Aug-26, 7538.57 
2288,Adv,Sep-26, 7702.30 
2288,Adv,Oct-26, 7898.77 
2288,Adv,Nov-26, 8095.24 
2288,Adv,Dec-26, 8291.72 
2288,Adv,Jan-27, 8455.45 
2288,Adv,Feb-27, 8619.18 
2288,Adv,Mar-27, 8782.90 
2461,Adv,Mar-26, 10764.55 
2461,Adv,Apr-26, 10986.90 
2461,Adv,May-26, 11209.25 
2461,Adv,Jun-26, 11431.61 
2461,Adv,Jul-26, 11709.55 
2461,Adv,Aug-26, 11987.49 
2461,Adv,Sep-26, 12265.43 
2461,Adv,Oct-26, 12598.96 
2461,Adv,Nov-26, 12932.49 
2461,Adv,Dec-26, 13266.02 
2461,Adv,Jan-27, 13543.96 
2461,Adv,Feb-27, 13821.90 
2461,Adv,Mar-27, 14099.85 
2464,Adv,Mar-26, 7153.13 
2464,Adv,Apr-26, 7285.63 
2464,Adv,May-26, 7418.13 
2464,Adv,Jun-26, 7550.62 
2464,Adv,Jul-26, 7716.25 
2464,Adv,Aug-26, 7881.87 
2464,Adv,Sep-26, 8047.49 
2464,Adv,Oct-26, 8246.24 
2464,Adv,Nov-26, 8444.99 
2464,Adv,Dec-26, 8643.74 
2464,Adv,Jan-27, 8809.36 
2464,Adv,Feb-27, 8974.99 
2464,Adv,Mar-27, 9140.61 
2574,Adv,Mar-26, 12579.23 
2574,Adv,Apr-26, 12792.31 
2574,Adv,May-26, 13005.39 
2574,Adv,Jun-26, 13218.47 
2574,Adv,Jul-26, 13484.82 
2574,Adv,Aug-26, 13751.17 
2574,Adv,Sep-26, 14017.53 
2574,Adv,Oct-26, 14337.15 
2574,Adv,Nov-26, 14656.77 
2574,Adv,Dec-26, 14976.39 
2574,Adv,Jan-27, 15242.74 
2574,Adv,Feb-27, 15509.09 
2574,Adv,Mar-27, 15775.44 
2685,Adv,Mar-26, 8719.32 
2685,Adv,Apr-26, 8876.61 
2685,Adv,May-26, 9033.90 
2685,Adv,Jun-26, 9191.19 
2685,Adv,Jul-26, 9387.80 
2685,Adv,Aug-26, 9584.41 
2685,Adv,Sep-26, 9781.02 
2685,Adv,Oct-26, 10016.96 
2685,Adv,Nov-26, 10252.89 
2685,Adv,Dec-26, 10488.83 
2685,Adv,Jan-27, 10685.44 
2685,Adv,Feb-27, 10882.05 
2685,Adv,Mar-27, 11078.66 
2686,Adv,Mar-26, 4635.51 
2686,Adv,Apr-26, 4737.72 
2686,Adv,May-26, 4839.93 
2686,Adv,Jun-26, 4942.14 
2686,Adv,Jul-26, 5069.90 
2686,Adv,Aug-26, 5197.66 
2686,Adv,Sep-26, 5325.42 
2686,Adv,Oct-26, 5478.73 
2686,Adv,Nov-26, 5632.05 
2686,Adv,Dec-26, 5785.36 
2686,Adv,Jan-27, 5913.12 
2686,Adv,Feb-27, 6040.88 
2686,Adv,Mar-27, 6168.64 
2702,Adv,Mar-26, 6344.04 
2702,Adv,Apr-26, 6469.79 
2702,Adv,May-26, 6595.55 
2702,Adv,Jun-26, 6721.30 
2702,Adv,Jul-26, 6878.49 
2702,Adv,Aug-26, 7035.69 
2702,Adv,Sep-26, 7192.88 
2702,Adv,Oct-26, 7381.51 
2702,Adv,Nov-26, 7570.14 
2702,Adv,Dec-26, 7758.77 
2702,Adv,Jan-27, 7915.97 
2702,Adv,Feb-27, 8073.16 
2702,Adv,Mar-27, 8230.35 
2703,Adv,Mar-26, 11115.68 
2703,Adv,Apr-26, 11325.00 
2703,Adv,May-26, 11534.32 
2703,Adv,Jun-26, 11743.64 
2703,Adv,Jul-26, 12005.28 
2703,Adv,Aug-26, 12266.93 
2703,Adv,Sep-26, 12528.57 
2703,Adv,Oct-26, 12842.55 
2703,Adv,Nov-26, 13156.53 
2703,Adv,Dec-26, 13470.51 
2703,Adv,Jan-27, 13732.15 
2703,Adv,Feb-27, 13993.80 
2703,Adv,Mar-27, 14255.45 
2704,Adv,Mar-26, 4393.34 
2704,Adv,Apr-26, 4478.53 
2704,Adv,May-26, 4563.73 
2704,Adv,Jun-26, 4648.92 
2704,Adv,Jul-26, 4755.42 
2704,Adv,Aug-26, 4861.91 
2704,Adv,Sep-26, 4968.40 
2704,Adv,Oct-26, 5096.20 
2704,Adv,Nov-26, 5223.99 
2704,Adv,Dec-26, 5351.78 
2704,Adv,Jan-27, 5458.28 
2704,Adv,Feb-27, 5564.77 
2704,Adv,Mar-27, 5671.26 
2705,Adv,Mar-26, 9673.84 
2705,Adv,Apr-26, 9857.34 
2705,Adv,May-26, 10040.85 
2705,Adv,Jun-26, 10224.36 
2705,Adv,Jul-26, 10453.74 
2705,Adv,Aug-26, 10683.13 
2705,Adv,Sep-26, 10912.51 
2705,Adv,Oct-26, 11187.78 
2705,Adv,Nov-26, 11463.04 
2705,Adv,Dec-26, 11738.30 
2705,Adv,Jan-27, 11967.68 
2705,Adv,Feb-27, 12197.07 
2705,Adv,Mar-27, 12426.45 
2706,Adv,Mar-26, 6092.82 
2706,Adv,Apr-26, 6225.58 
2706,Adv,May-26, 6358.34 
2706,Adv,Jun-26, 6491.11 
2706,Adv,Jul-26, 6657.06 
2706,Adv,Aug-26, 6823.01 
2706,Adv,Sep-26, 6988.97 
2706,Adv,Oct-26, 7188.11 
2706,Adv,Nov-26, 7387.26 
2706,Adv,Dec-26, 7586.40 
2706,Adv,Jan-27, 7752.35 
2706,Adv,Feb-27, 7918.31 
2706,Adv,Mar-27, 8084.26 
3164,Adv,Mar-26, 8477.53 
3164,Adv,Apr-26, 8644.34 
3164,Adv,May-26, 8811.14 
3164,Adv,Jun-26, 8977.95 
3164,Adv,Jul-26, 9186.45 
3164,Adv,Aug-26, 9394.96 
3164,Adv,Sep-26, 9603.47 
3164,Adv,Oct-26, 9853.67 
3164,Adv,Nov-26, 10103.88 
3164,Adv,Dec-26, 10354.09 
3164,Adv,Jan-27, 10562.60 
3164,Adv,Feb-27, 10771.10 
3164,Adv,Mar-27, 10979.61 
3165,Adv,Mar-26, 7936.18 
3165,Adv,Apr-26, 8086.65 
3165,Adv,May-26, 8237.11 
3165,Adv,Jun-26, 8387.58 
3165,Adv,Jul-26, 8575.66 
3165,Adv,Aug-26, 8763.74 
3165,Adv,Sep-26, 8951.83 
3165,Adv,Oct-26, 9177.52 
3165,Adv,Nov-26, 9403.22 
3165,Adv,Dec-26, 9628.92 
3165,Adv,Jan-27, 9817.00 
3165,Adv,Feb-27, 10005.09 
3165,Adv,Mar-27, 10193.17 
3166,Adv,Mar-26, 4659.94 
3166,Adv,Apr-26, 4752.94 
3166,Adv,May-26, 4845.95 
3166,Adv,Jun-26, 4938.95 
3166,Adv,Jul-26, 5055.20 
3166,Adv,Aug-26, 5171.45 
3166,Adv,Sep-26, 5287.71 
3166,Adv,Oct-26, 5427.21 
3166,Adv,Nov-26, 5566.71 
3166,Adv,Dec-26, 5706.22 
3166,Adv,Jan-27, 5822.47 
3166,Adv,Feb-27, 5938.72 
3166,Adv,Mar-27, 6054.97 
3346,Adv,Mar-26, 3151.72 
3346,Adv,Apr-26, 3226.93 
3346,Adv,May-26, 3302.13 
3346,Adv,Jun-26, 3377.34 
3346,Adv,Jul-26, 3471.34 
3346,Adv,Aug-26, 3565.35 
3346,Adv,Sep-26, 3659.35 
3346,Adv,Oct-26, 3772.16 
3346,Adv,Nov-26, 3884.97 
3346,Adv,Dec-26, 3997.77 
3346,Adv,Jan-27, 4091.78 
3346,Adv,Feb-27, 4185.78 
3346,Adv,Mar-27, 4279.79 
3347,Adv,Mar-26, 4863.20 
3347,Adv,Apr-26, 4934.70 
3347,Adv,May-26, 5006.20 
3347,Adv,Jun-26, 5077.70 
3347,Adv,Jul-26, 5167.08 
3347,Adv,Aug-26, 5256.45 
3347,Adv,Sep-26, 5345.82 
3347,Adv,Oct-26, 5453.08 
3347,Adv,Nov-26, 5560.33 
3347,Adv,Dec-26, 5667.58 
3347,Adv,Jan-27, 5756.95 
3347,Adv,Feb-27, 5846.33 
3347,Adv,Mar-27, 5935.70 
3436,Adv,Mar-26, 2933.47 
3436,Adv,Apr-26, 2989.47 
3436,Adv,May-26, 3045.47 
3436,Adv,Jun-26, 3101.47 
3436,Adv,Jul-26, 3171.47 
3436,Adv,Aug-26, 3241.47 
3436,Adv,Sep-26, 3311.46 
3436,Adv,Oct-26, 3395.46 
3436,Adv,Nov-26, 3479.46 
3436,Adv,Dec-26, 3563.46 
3436,Adv,Jan-27, 3633.46 
3436,Adv,Feb-27, 3703.46 
3436,Adv,Mar-27, 3773.45 
3437,Adv,Mar-26, 6402.86 
3437,Adv,Apr-26, 6528.52 
3437,Adv,May-26, 6654.17 
3437,Adv,Jun-26, 6779.82 
3437,Adv,Jul-26, 6936.89 
3437,Adv,Aug-26, 7093.96 
3437,Adv,Sep-26, 7251.03 
3437,Adv,Oct-26, 7439.51 
3437,Adv,Nov-26, 7627.99 
3437,Adv,Dec-26, 7816.47 
3437,Adv,Jan-27, 7973.54 
3437,Adv,Feb-27, 8130.60 
3437,Adv,Mar-27, 8287.67 
3548,Adv,Mar-26, 6019.14 
3548,Adv,Apr-26, 6139.16 
3548,Adv,May-26, 6259.19 
3548,Adv,Jun-26, 6379.22 
3548,Adv,Jul-26, 6529.25 
3548,Adv,Aug-26, 6679.29 
3548,Adv,Sep-26, 6829.32 
3548,Adv,Oct-26, 7009.36 
3548,Adv,Nov-26, 7189.40 
3548,Adv,Dec-26, 7369.44 
3548,Adv,Jan-27, 7519.48 
3548,Adv,Feb-27, 7669.51 
3548,Adv,Mar-27, 7819.55 
3549,Adv,Mar-26, 4214.42 
3549,Adv,Apr-26, 4303.60 
3549,Adv,May-26, 4392.79 
3549,Adv,Jun-26, 4481.98 
3549,Adv,Jul-26, 4593.46 
3549,Adv,Aug-26, 4704.95 
3549,Adv,Sep-26, 4816.43 
3549,Adv,Oct-26, 4950.22 
3549,Adv,Nov-26, 5084.00 
3549,Adv,Dec-26, 5217.78 
3549,Adv,Jan-27, 5329.26 
3549,Adv,Feb-27, 5440.75 
3549,Adv,Mar-27, 5552.23 
3920,Adv,Mar-26, 1210.96 
3920,Adv,Apr-26, 1292.16 
3920,Adv,May-26, 1373.36 
3920,Adv,Jun-26, 1454.56 
3920,Adv,Jul-26, 1556.06 
3920,Adv,Aug-26, 1657.56 
3920,Adv,Sep-26, 1759.05 
3920,Adv,Oct-26, 1880.85 
3920,Adv,Nov-26, 2002.65 
3920,Adv,Dec-26, 2124.45 
3920,Adv,Jan-27, 2225.95 
3920,Adv,Feb-27, 2327.45 
3920,Adv,Mar-27, 2428.95 
4069,Adv,Mar-26, -   
4069,Adv,Apr-26, -   
4069,Adv,May-26, -   
4069,Adv,Jun-26, -   
4069,Adv,Jul-26, -   
4069,Adv,Aug-26, -   
4069,Adv,Sep-26, -   
4069,Adv,Oct-26, -   
4069,Adv,Nov-26, -   
4069,Adv,Dec-26, -   
4069,Adv,Jan-27, -   
4069,Adv,Feb-27, -   
4069,Adv,Mar-27, -   
4153,Adv,Mar-26, 5.11 
4153,Adv,Apr-26, 147.87 
4153,Adv,May-26, 290.63 
4153,Adv,Jun-26, 433.39 
4153,Adv,Jul-26, 611.84 
4153,Adv,Aug-26, 790.29 
4153,Adv,Sep-26, 968.74 
4153,Adv,Oct-26, 1182.88 
4153,Adv,Nov-26, 1397.02 
4153,Adv,Dec-26, 1611.16 
4153,Adv,Jan-27, 1789.61 
4153,Adv,Feb-27, 1968.06 
4153,Adv,Mar-27, 2146.51 
3933,Adv,Mar-26, 3871.30 
3933,Adv,Apr-26, 3946.22 
3933,Adv,May-26, 4021.14 
3933,Adv,Jun-26, 4096.06 
3933,Adv,Jul-26, 4189.71 
3933,Adv,Aug-26, 4283.36 
3933,Adv,Sep-26, 4377.01 
3933,Adv,Oct-26, 4489.39 
3933,Adv,Nov-26, 4601.78 
3933,Adv,Dec-26, 4714.16 
3933,Adv,Jan-27, 4807.81 
3933,Adv,Feb-27, 4901.46 
3933,Adv,Mar-27, 4995.11 
174,Bus,Mar-26, 20394.48 
174,Bus,Apr-26, 20719.56 
174,Bus,May-26, 21044.64 
174,Bus,Jun-26, 21369.72 
174,Bus,Jul-26, 21822.44 
174,Bus,Aug-26, 22275.17 
174,Bus,Sep-26, 22727.89 
174,Bus,Oct-26, 23194.11 
174,Bus,Nov-26, 23660.32 
174,Bus,Dec-26, 24126.54 
174,Bus,Jan-27, 24579.27 
174,Bus,Feb-27, 25031.99 
174,Bus,Mar-27, 25484.71 
175,Bus,Mar-26, 10142.98 
175,Bus,Apr-26, 10293.75 
175,Bus,May-26, 10444.52 
175,Bus,Jun-26, 10595.29 
175,Bus,Jul-26, 10808.40 
175,Bus,Aug-26, 11021.51 
175,Bus,Sep-26, 11234.62 
175,Bus,Oct-26, 11449.40 
175,Bus,Nov-26, 11664.18 
175,Bus,Dec-26, 11878.96 
175,Bus,Jan-27, 12092.07 
175,Bus,Feb-27, 12305.18 
175,Bus,Mar-27, 12518.29 
176,Bus,Mar-26, 15098.22 
176,Bus,Apr-26, 15343.97 
176,Bus,May-26, 15589.72 
176,Bus,Jun-26, 15835.46 
176,Bus,Jul-26, 16156.64 
176,Bus,Aug-26, 16477.82 
176,Bus,Sep-26, 16799.00 
176,Bus,Oct-26, 17161.16 
176,Bus,Nov-26, 17523.32 
176,Bus,Dec-26, 17885.48 
176,Bus,Jan-27, 18206.66 
176,Bus,Feb-27, 18527.84 
176,Bus,Mar-27, 18849.02 
230,Bus,Mar-26, 16317.40 
230,Bus,Apr-26, 16538.05 
230,Bus,May-26, 16758.71 
230,Bus,Jun-26, 16979.36 
230,Bus,Jul-26, 17279.91 
230,Bus,Aug-26, 17580.46 
230,Bus,Sep-26, 17881.02 
230,Bus,Oct-26, 18200.57 
230,Bus,Nov-26, 18520.13 
230,Bus,Dec-26, 18839.68 
230,Bus,Jan-27, 19140.23 
230,Bus,Feb-27, 19440.79 
230,Bus,Mar-27, 19741.34 
232,Bus,Mar-26, 9002.26 
232,Bus,Apr-26, 9129.33 
232,Bus,May-26, 9256.40 
232,Bus,Jun-26, 9383.47 
232,Bus,Jul-26, 9552.79 
232,Bus,Aug-26, 9722.10 
232,Bus,Sep-26, 9891.42 
232,Bus,Oct-26, 10077.19 
232,Bus,Nov-26, 10262.96 
232,Bus,Dec-26, 10448.73 
232,Bus,Jan-27, 10618.05 
232,Bus,Feb-27, 10787.36 
232,Bus,Mar-27, 10956.68 
237,Bus,Mar-26, 9704.92 
237,Bus,Apr-26, 9862.39 
237,Bus,May-26, 10019.87 
237,Bus,Jun-26, 10177.34 
237,Bus,Jul-26, 10387.18 
237,Bus,Aug-26, 10597.01 
237,Bus,Sep-26, 10806.84 
237,Bus,Oct-26, 11037.06 
237,Bus,Nov-26, 11267.28 
237,Bus,Dec-26, 11497.50 
237,Bus,Jan-27, 11707.33 
237,Bus,Feb-27, 11917.16 
237,Bus,Mar-27, 12127.00 
243,Bus,Mar-26, 14391.94 
243,Bus,Apr-26, 14599.97 
243,Bus,May-26, 14808.00 
243,Bus,Jun-26, 15016.03 
243,Bus,Jul-26, 15303.09 
243,Bus,Aug-26, 15590.16 
243,Bus,Sep-26, 15877.23 
243,Bus,Oct-26, 16176.79 
243,Bus,Nov-26, 16476.36 
243,Bus,Dec-26, 16775.92 
243,Bus,Jan-27, 17062.99 
243,Bus,Feb-27, 17350.06 
243,Bus,Mar-27, 17637.13 
332,Bus,Mar-26, 29204.26 
332,Bus,Apr-26, 29621.86 
332,Bus,May-26, 30039.46 
332,Bus,Jun-26, 30457.05 
332,Bus,Jul-26, 31019.81 
332,Bus,Aug-26, 31582.57 
332,Bus,Sep-26, 32145.33 
332,Bus,Oct-26, 32752.91 
332,Bus,Nov-26, 33360.49 
332,Bus,Dec-26, 33968.07 
332,Bus,Jan-27, 34530.82 
332,Bus,Feb-27, 35093.58 
332,Bus,Mar-27, 35656.34 
376,Bus,Mar-26, 29583.15 
376,Bus,Apr-26, 29931.33 
376,Bus,May-26, 30279.51 
376,Bus,Jun-26, 30627.69 
376,Bus,Jul-26, 31148.49 
376,Bus,Aug-26, 31669.30 
376,Bus,Sep-26, 32190.11 
376,Bus,Oct-26, 32672.88 
376,Bus,Nov-26, 33155.65 
376,Bus,Dec-26, 33638.42 
376,Bus,Jan-27, 34159.23 
376,Bus,Feb-27, 34680.03 
376,Bus,Mar-27, 35200.84 
883,Bus,Mar-26, 11841.72 
883,Bus,Apr-26, 12050.27 
883,Bus,May-26, 12258.82 
883,Bus,Jun-26, 12467.37 
883,Bus,Jul-26, 12743.67 
883,Bus,Aug-26, 13019.98 
883,Bus,Sep-26, 13296.28 
883,Bus,Oct-26, 13601.89 
883,Bus,Nov-26, 13907.51 
883,Bus,Dec-26, 14213.13 
883,Bus,Jan-27, 14489.43 
883,Bus,Feb-27, 14765.73 
883,Bus,Mar-27, 15042.04 
910,Bus,Mar-26, 8833.13 
910,Bus,Apr-26, 8972.96 
910,Bus,May-26, 9112.79 
910,Bus,Jun-26, 9252.61 
910,Bus,Jul-26, 9440.18 
910,Bus,Aug-26, 9627.75 
910,Bus,Sep-26, 9815.32 
910,Bus,Oct-26, 10019.16 
910,Bus,Nov-26, 10223.00 
910,Bus,Dec-26, 10426.84 
910,Bus,Jan-27, 10614.41 
910,Bus,Feb-27, 10801.98 
910,Bus,Mar-27, 10989.55 
911,Bus,Mar-26, 8927.07 
911,Bus,Apr-26, 9061.39 
911,Bus,May-26, 9195.72 
911,Bus,Jun-26, 9330.04 
911,Bus,Jul-26, 9531.71 
911,Bus,Aug-26, 9733.37 
911,Bus,Sep-26, 9935.04 
911,Bus,Oct-26, 10120.94 
911,Bus,Nov-26, 10306.85 
911,Bus,Dec-26, 10492.75 
911,Bus,Jan-27, 10694.42 
911,Bus,Feb-27, 10896.09 
911,Bus,Mar-27, 11097.75 
924,Bus,Mar-26, 11355.79 
924,Bus,Apr-26, 11515.09 
924,Bus,May-26, 11674.38 
924,Bus,Jun-26, 11833.68 
924,Bus,Jul-26, 12060.13 
924,Bus,Aug-26, 12286.59 
924,Bus,Sep-26, 12513.04 
924,Bus,Oct-26, 12739.37 
924,Bus,Nov-26, 12965.70 
924,Bus,Dec-26, 13192.03 
924,Bus,Jan-27, 13418.49 
924,Bus,Feb-27, 13644.94 
924,Bus,Mar-27, 13871.40 
1013,Bus,Mar-26, 15530.45 
1013,Bus,Apr-26, 15788.47 
1013,Bus,May-26, 16046.50 
1013,Bus,Jun-26, 16304.53 
1013,Bus,Jul-26, 16635.65 
1013,Bus,Aug-26, 16966.77 
1013,Bus,Sep-26, 17297.89 
1013,Bus,Oct-26, 17680.97 
1013,Bus,Nov-26, 18064.04 
1013,Bus,Dec-26, 18447.12 
1013,Bus,Jan-27, 18778.24 
1013,Bus,Feb-27, 19109.36 
1013,Bus,Mar-27, 19440.48 
1044,Bus,Mar-26, 16694.04 
1044,Bus,Apr-26, 16932.63 
1044,Bus,May-26, 17171.22 
1044,Bus,Jun-26, 17409.81 
1044,Bus,Jul-26, 17752.45 
1044,Bus,Aug-26, 18095.10 
1044,Bus,Sep-26, 18437.75 
1044,Bus,Oct-26, 18775.13 
1044,Bus,Nov-26, 19112.52 
1044,Bus,Dec-26, 19449.90 
1044,Bus,Jan-27, 19792.55 
1044,Bus,Feb-27, 20135.20 
1044,Bus,Mar-27, 20477.85 
1112,Bus,Mar-26, 5895.49 
1112,Bus,Apr-26, 6004.50 
1112,Bus,May-26, 6113.50 
1112,Bus,Jun-26, 6222.51 
1112,Bus,Jul-26, 6372.10 
1112,Bus,Aug-26, 6521.70 
1112,Bus,Sep-26, 6671.30 
1112,Bus,Oct-26, 6828.65 
1112,Bus,Nov-26, 6986.00 
1112,Bus,Dec-26, 7143.36 
1112,Bus,Jan-27, 7292.95 
1112,Bus,Feb-27, 7442.55 
1112,Bus,Mar-27, 7592.15 
1152,Bus,Mar-26, 9040.88 
1152,Bus,Apr-26, 9177.27 
1152,Bus,May-26, 9313.66 
1152,Bus,Jun-26, 9450.05 
1152,Bus,Jul-26, 9652.18 
1152,Bus,Aug-26, 9854.31 
1152,Bus,Sep-26, 10056.44 
1152,Bus,Oct-26, 10246.42 
1152,Bus,Nov-26, 10436.40 
1152,Bus,Dec-26, 10626.39 
1152,Bus,Jan-27, 10828.51 
1152,Bus,Feb-27, 11030.64 
1152,Bus,Mar-27, 11232.77 
1220,Bus,Mar-26, 11622.28 
1220,Bus,Apr-26, 11764.14 
1220,Bus,May-26, 11906.00 
1220,Bus,Jun-26, 12047.86 
1220,Bus,Jul-26, 12236.06 
1220,Bus,Aug-26, 12424.25 
1220,Bus,Sep-26, 12612.44 
1220,Bus,Oct-26, 12820.21 
1220,Bus,Nov-26, 13027.99 
1220,Bus,Dec-26, 13235.76 
1220,Bus,Jan-27, 13423.96 
1220,Bus,Feb-27, 13612.15 
1220,Bus,Mar-27, 13800.34 
1221,Bus,Mar-26, 7049.24 
1221,Bus,Apr-26, 7149.78 
1221,Bus,May-26, 7250.32 
1221,Bus,Jun-26, 7350.86 
1221,Bus,Jul-26, 7483.35 
1221,Bus,Aug-26, 7615.83 
1221,Bus,Sep-26, 7748.32 
1221,Bus,Oct-26, 7895.99 
1221,Bus,Nov-26, 8043.67 
1221,Bus,Dec-26, 8191.34 
1221,Bus,Jan-27, 8323.82 
1221,Bus,Feb-27, 8456.31 
1221,Bus,Mar-27, 8588.79 
1258,Bus,Mar-26, 12359.48 
1258,Bus,Apr-26, 12526.53 
1258,Bus,May-26, 12693.59 
1258,Bus,Jun-26, 12860.65 
1258,Bus,Jul-26, 13088.94 
1258,Bus,Aug-26, 13317.23 
1258,Bus,Sep-26, 13545.52 
1258,Bus,Oct-26, 13787.12 
1258,Bus,Nov-26, 14028.72 
1258,Bus,Dec-26, 14270.32 
1258,Bus,Jan-27, 14498.61 
1258,Bus,Feb-27, 14726.90 
1258,Bus,Mar-27, 14955.19 
1314,Bus,Mar-26, 21741.22 
1314,Bus,Apr-26, 21987.36 
1314,Bus,May-26, 22233.50 
1314,Bus,Jun-26, 22479.64 
1314,Bus,Jul-26, 22819.01 
1314,Bus,Aug-26, 23158.38 
1314,Bus,Sep-26, 23497.75 
1314,Bus,Oct-26, 23852.34 
1314,Bus,Nov-26, 24206.92 
1314,Bus,Dec-26, 24561.51 
1314,Bus,Jan-27, 24900.88 
1314,Bus,Feb-27, 25240.25 
1314,Bus,Mar-27, 25579.62 
1316,Bus,Mar-26, 8953.31 
1316,Bus,Apr-26, 9091.39 
1316,Bus,May-26, 9229.48 
1316,Bus,Jun-26, 9367.57 
1316,Bus,Jul-26, 9552.80 
1316,Bus,Aug-26, 9738.04 
1316,Bus,Sep-26, 9923.27 
1316,Bus,Oct-26, 10124.58 
1316,Bus,Nov-26, 10325.89 
1316,Bus,Dec-26, 10527.20 
1316,Bus,Jan-27, 10712.43 
1316,Bus,Feb-27, 10897.66 
1316,Bus,Mar-27, 11082.90 
1317,Bus,Mar-26, 4720.58 
1317,Bus,Apr-26, 4779.52 
1317,Bus,May-26, 4838.46 
1317,Bus,Jun-26, 4897.40 
1317,Bus,Jul-26, 4974.66 
1317,Bus,Aug-26, 5051.92 
1317,Bus,Sep-26, 5129.18 
1317,Bus,Oct-26, 5215.94 
1317,Bus,Nov-26, 5302.69 
1317,Bus,Dec-26, 5389.44 
1317,Bus,Jan-27, 5466.71 
1317,Bus,Feb-27, 5543.97 
1317,Bus,Mar-27, 5621.23 
1401,Bus,Mar-26, 11270.84 
1401,Bus,Apr-26, 11436.74 
1401,Bus,May-26, 11602.63 
1401,Bus,Jun-26, 11768.52 
1401,Bus,Jul-26, 11988.27 
1401,Bus,Aug-26, 12208.02 
1401,Bus,Sep-26, 12427.77 
1401,Bus,Oct-26, 12670.89 
1401,Bus,Nov-26, 12914.02 
1401,Bus,Dec-26, 13157.14 
1401,Bus,Jan-27, 13376.89 
1401,Bus,Feb-27, 13596.64 
1401,Bus,Mar-27, 13816.38 
1560,Bus,Mar-26, 12407.77 
1560,Bus,Apr-26, 12603.87 
1560,Bus,May-26, 12799.97 
1560,Bus,Jun-26, 12996.07 
1560,Bus,Jul-26, 13259.50 
1560,Bus,Aug-26, 13522.93 
1560,Bus,Sep-26, 13786.35 
1560,Bus,Oct-26, 14072.06 
1560,Bus,Nov-26, 14357.76 
1560,Bus,Dec-26, 14643.47 
1560,Bus,Jan-27, 14906.89 
1560,Bus,Feb-27, 15170.32 
